Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build
29A,0.958958,19,0.972436,M,Control,9,Bei59_375,Bei59,375,0.000709368421052631,A
29A,1.013158,15,1.03171,F,Rotenone,1,Bei59_375,Bei59,375,0.00123679999999999,A
29A,1.023246,20,1.045034,F,Rotenone,9,Bei59_375,Bei59,375,0.0010894,A
29B,1.001266,19,1.022114,F,Control,9,Bei59_375,Bei59,375,0.00109726315789474,B
29B,0.967494,18,0.980348,M,Control,9,Bei59_375,Bei59,375,0.000714111111111113,B
29B,0.977448,19,0.989698,M,Control,9,Bei59_375,Bei59,375,0.000644736842105262,B
29B,0.999086,19,1.019494,F,Control,9,Bei59_375,Bei59,375,0.00107410526315789,B
29B,0.985286,19,0.997572,M,Control,1,Bei59_375,Bei59,375,0.000646631578947369,B
29B,1.015306,18,1.033922,F,Rotenone,1,Bei59_375,Bei59,375,0.00103422222222222,B
29B,0.993666,20,1.014454,F,Control,9,Bei59_375,Bei59,375,0.0010394,B
29B,1.027526,18,1.048436,F,Rotenone,9,Bei59_375,Bei59,375,0.00116166666666667,B
29B,1.015188,18,1.016216,M,Rotenone,1,Bei59_375,Bei59,375,5.71111111111127e-05,B
29B,0.994382,19,1.01954,F,Control,1,Bei59_375,Bei59,375,0.00132410526315789,B
29B,1.02299,19,1.042198,F,Rotenone,9,Bei59_375,Bei59,375,0.00101094736842105,B
29B,1.004918,17,1.017776,M,Rotenone,9,Bei59_375,Bei59,375,0.000756352941176473,B
29B,1.002286,17,1.021634,F,Control,1,Bei59_375,Bei59,375,0.00113811764705882,B
29B,1.017172,20,1.03903,F,Rotenone,9,Bei59_375,Bei59,375,0.0010929,B
29B,1.006746,20,1.02104,M,Rotenone,9,Bei59_375,Bei59,375,0.000714700000000001,B
29B,0.950376,18,0.962856,M,Control,1,Bei59_375,Bei59,375,0.000693333333333336,B
29B,0.996874,21,1.01218,M,Rotenone,9,Bei59_375,Bei59,375,0.000728857142857145,B
29B,0.959044,16,0.970368,M,Control,9,Bei59_375,Bei59,375,0.00070775,B
29B,1.015298,19,1.037228,F,Rotenone,1,Bei59_375,Bei59,375,0.00115421052631579,B
2A,0.951234,18,0.965938,M,Control,9,ZW142_Ore,ZW142,Ore,0.000816888888888886,A
2A,1.000694,18,1.019644,F,Control,1,ZW142_Ore,ZW142,Ore,0.00105277777777778,A
2A,0.997788,18,1.011492,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000761333333333336,A
2A,0.998362,20,1.023892,F,Control,9,ZW142_Ore,ZW142,Ore,0.0012765,A
2A,0.963326,18,0.977202,M,Control,9,ZW142_Ore,ZW142,Ore,0.000770888888888889,A
2A,0.971146,16,0.98347,M,Control,9,ZW142_Ore,ZW142,Ore,0.00077025,A
2A,1.023526,10,1.034748,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.00112220000000001,A
2A,1.023844,20,1.04763,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.0011893,A
2A,1.017512,9,1.028642,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.00123666666666668,A
2A,0.996828,20,1.022814,F,Control,9,ZW142_Ore,ZW142,Ore,0.00129929999999999,A
2A,0.99567,20,1.011524,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000792700000000002,A
2A,0.971534,18,0.981892,M,Control,1,ZW142_Ore,ZW142,Ore,0.000575444444444443,A
2A,0.97023,16,0.984748,M,Control,1,ZW142_Ore,ZW142,Ore,0.000907374999999995,A
2A,1.01001,20,1.025852,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000792099999999996,A
2A,1.002962,21,1.030714,F,Control,9,ZW142_Ore,ZW142,Ore,0.00132152380952381,A
2A,1.024548,16,1.044378,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.001239375,A
2A,0.993646,16,1.010462,F,Control,1,ZW142_Ore,ZW142,Ore,0.001051,A
2A,1.029888,20,1.05509,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.00126010000000001,A
2B,0.971382,16,0.98414,M,Control,9,ZW142_Ore,ZW142,Ore,0.000797375000000003,B
2B,0.986036,20,1.001828,M,Control,9,ZW142_Ore,ZW142,Ore,0.000789599999999996,B
2B,1.023744,20,1.025058,M,Rotenone,1,ZW142_Ore,ZW142,Ore,6.57000000000019e-05,B
2B,1.010458,18,1.026236,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000876555555555547,B
2B,1.031012,13,1.04717,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.00124292307692307,B
2B,0.955886,20,0.971712,M,Control,9,ZW142_Ore,ZW142,Ore,0.0007913,B
2B,0.993896,16,1.012904,F,Control,9,ZW142_Ore,ZW142,Ore,0.001188,B
2B,0.994252,18,1.01639,F,Control,9,ZW142_Ore,ZW142,Ore,0.00122988888888888,B
2B,1.018368,20,1.04452,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.0013076,B
2B,0.992068,21,1.016148,F,Control,9,ZW142_Ore,ZW142,Ore,0.00114666666666667,B
2B,1.019436,16,1.039314,F,Rotenone,1,ZW142_Ore,ZW142,Ore,0.001242375,B
2B,1.00287,19,1.018568,F,Control,1,ZW142_Ore,ZW142,Ore,0.000826210526315789,B
2B,1.003252,16,1.016528,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000829750000000004,B
2B,0.959476,17,0.972634,M,Control,1,ZW142_Ore,ZW142,Ore,0.000774,B
2B,1.004436,20,1.029394,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.00124789999999999,B
2B,0.957312,17,0.972668,M,Control,1,ZW142_Ore,ZW142,Ore,0.000903294117647054,B
2B,1.02306,16,1.04234,F,Rotenone,9,ZW142_Ore,ZW142,Ore,0.001205,B
2B,1.005062,19,1.022182,M,Rotenone,9,ZW142_Ore,ZW142,Ore,0.000901052631578949,B
2B,0.993412,18,1.011132,F,Control,1,ZW142_Ore,ZW142,Ore,0.000984444444444442,B
30A,1.025188,18,1.04388,F,Rotenone,1,Bei54_375,Bei54,375,0.00103844444444444,A
30A,0.97792,12,0.987378,M,Control,1,Bei54_375,Bei54,375,0.000788166666666664,A
30A,0.99354,11,1.005962,F,Control,1,Bei54_375,Bei54,375,0.00112927272727273,A
30A,1.017532,18,1.035986,F,Rotenone,1,Bei54_375,Bei54,375,0.00102522222222222,A
30A,0.998896,14,1.015022,F,Control,1,Bei54_375,Bei54,375,0.00115185714285715,A
30A,0.952992,18,0.968764,M,Control,1,Bei54_375,Bei54,375,0.000876222222222223,A
30B,1.016944,20,1.022024,M,Rotenone,1,Bei54_375,Bei54,375,0.000253999999999999,B
30B,0.99932,14,1.003394,F,Control,1,Bei54_375,Bei54,375,0.000290999999999994,B
30B,1.024122,19,1.044074,F,Rotenone,1,Bei54_375,Bei54,375,0.00105010526315789,B
30B,0.996752,17,1.01277,F,Control,1,Bei54_375,Bei54,375,0.000942235294117646,B
30B,1.017342,20,1.037918,F,Rotenone,1,Bei54_375,Bei54,375,0.0010288,B
30B,0.945621,20,0.988561,M,Control,1,Bei54_375,Bei54,375,0.002147,B
30B,0.968216,17,0.981619,M,Control,1,Bei54_375,Bei54,375,0.000788411764705886,B
30B,0.969964,19,1.001025,M,Rotenone,1,Bei54_375,Bei54,375,0.00163478947368421,B
31A,1.038568,18,1.060996,F,Control,3,Bei52_375,Bei52,375,0.00124600000000001,A
31A,1.030308,20,1.052156,F,Rotenone,3,Bei52_375,Bei52,375,0.0010924,A
31A,1.032552,11,1.041332,M,Rotenone,3,Bei52_375,Bei52,375,0.000798181818181819,A
31A,1.038078,18,1.05857,F,Control,3,Bei52_375,Bei52,375,0.00113844444444444,A
31A,1.025574,20,1.04158,M,Control,3,Bei52_375,Bei52,375,0.000800299999999998,A
31A,1.0107,17,1.02705,M,Control,3,Bei52_375,Bei52,375,0.000961764705882358,A
31A,1.060016,20,1.081408,F,Rotenone,3,Bei52_375,Bei52,375,0.00106959999999999,A
31A,1.037994,15,1.048858,M,Rotenone,3,Bei52_375,Bei52,375,0.000724266666666666,A
31B,1.034084,16,1.05254,F,Control,3,Bei52_375,Bei52,375,0.0011535,B
31B,1.041038,13,1.057004,F,Control,3,Bei52_375,Bei52,375,0.00122815384615386,B
31B,0.995704,19,1.01,M,Control,3,Bei52_375,Bei52,375,0.000752421052631578,B
31B,1.028304,22,1.045268,M,Rotenone,3,Bei52_375,Bei52,375,0.000771090909090908,B
31B,1.025762,21,1.042422,M,Rotenone,3,Bei52_375,Bei52,375,0.000793333333333328,B
31B,1.025754,25,1.043904,M,Control,3,Bei52_375,Bei52,375,0.000725999999999996,B
31B,1.033904,17,1.053362,F,Rotenone,3,Bei52_375,Bei52,375,0.00114458823529412,B
31B,1.05257,20,1.076344,F,Rotenone,3,Bei52_375,Bei52,375,0.0011887,B
32A,1.010744,18,1.023824,M,Control,3,Bei42_375,Bei42,375,0.000726666666666666,A
32A,1.041004,10,1.048388,M,Rotenone,3,Bei42_375,Bei42,375,0.000738400000000006,A
32A,1.040818,20,1.064192,F,Rotenone,3,Bei42_375,Bei42,375,0.0011687,A
32A,1.047504,13,1.063536,F,Rotenone,3,Bei42_375,Bei42,375,0.00123323076923077,A
32A,1.046078,23,1.07198,F,Control,3,Bei42_375,Bei42,375,0.00112617391304347,A
32A,1.031942,18,1.046302,M,Rotenone,3,Bei42_375,Bei42,375,0.000797777777777786,A
32A,1.003338,12,1.012008,M,Control,3,Bei42_375,Bei42,375,0.000722499999999996,A
32A,1.041228,18,1.061082,F,Control,3,Bei42_375,Bei42,375,0.001103,A
32B,0.999288,20,1.013762,M,Control,3,Bei42_375,Bei42,375,0.000723700000000005,B
32B,1.045444,16,1.062414,F,Control,3,Bei42_375,Bei42,375,0.001060625,B
32B,1.026778,17,1.039818,M,Rotenone,3,Bei42_375,Bei42,375,0.000767058823529408,B
32B,1.025106,20,1.039798,M,Control,3,Bei42_375,Bei42,375,0.000734599999999996,B
32B,1.056034,12,1.071682,F,Rotenone,3,Bei42_375,Bei42,375,0.00130400000000001,B
32B,1.034792,18,1.055834,F,Control,3,Bei42_375,Bei42,375,0.001169,B
32B,1.036082,19,1.050852,M,Rotenone,3,Bei42_375,Bei42,375,0.000777368421052629,B
32B,1.046766,18,1.067722,F,Rotenone,3,Bei42_375,Bei42,375,0.00116422222222222,B
33A,1.004636,11,1.011728,M,Rotenone,6,Bei38_375,Bei38,375,0.000644727272727261,A
33A,0.998038,13,1.011804,F,Control,6,Bei38_375,Bei38,375,0.00105892307692307,A
33A,1.002286,11,1.009416,M,Rotenone,6,Bei38_375,Bei38,375,0.000648181818181826,A
33A,1.026536,13,1.039096,F,Rotenone,6,Bei38_375,Bei38,375,0.000966153846153856,A
33A,0.965976,11,0.973276,M,Control,6,Bei38_375,Bei38,375,0.000663636363636371,A
33A,0.963338,10,0.970412,M,Control,6,Bei38_375,Bei38,375,0.000707400000000002,A
33A,0.95917,11,0.96641,M,Control,6,Bei38_375,Bei38,375,0.00065818181818182,A
33A,1.02398,13,1.036738,F,Rotenone,6,Bei38_375,Bei38,375,0.000981384615384619,A
33A,1.003074,13,1.01703,F,Control,6,Bei38_375,Bei38,375,0.00107353846153847,A
33A,1.027484,12,1.040146,F,Rotenone,6,Bei38_375,Bei38,375,0.00105516666666666,A
33A,0.996178,10,1.00295,M,Rotenone,6,Bei38_375,Bei38,375,0.0006772,A
33A,0.999084,13,1.012264,F,Control,6,Bei38_375,Bei38,375,0.00101384615384616,A
33B,1.01874,6,1.024684,F,Rotenone,6,Bei38_375,Bei38,375,0.000990666666666658,B
33B,0.994342,14,1.009196,F,Control,6,Bei38_375,Bei38,375,0.001061,B
33B,1.020926,7,1.029674,F,Rotenone,6,Bei38_375,Bei38,375,0.00124971428571428,B
33B,0.993522,13,1.007634,F,Control,6,Bei38_375,Bei38,375,0.00108553846153845,B
33B,1.014842,7,1.0226,F,Rotenone,6,Bei38_375,Bei38,375,0.0011082857142857,B
33B,0.999614,11,1.007106,M,Rotenone,6,Bei38_375,Bei38,375,0.000681090909090914,B
33B,0.997266,13,1.011092,F,Control,6,Bei38_375,Bei38,375,0.00106353846153847,B
33B,1.011666,12,1.019596,M,Rotenone,6,Bei38_375,Bei38,375,0.000660833333333333,B
33B,1.011064,12,1.019514,M,Rotenone,6,Bei38_375,Bei38,375,0.000704166666666672,B
33B,0.966466,11,0.974444,M,Control,6,Bei38_375,Bei38,375,0.000725272727272721,B
33B,0.947788,11,0.955818,M,Control,6,Bei38_375,Bei38,375,0.000729999999999998,B
33B,0.9589,11,0.966348,M,Control,6,Bei38_375,Bei38,375,0.00067709090909091,B
34A,1.007338,18,1.029736,F,Control,9,Bei23_375,Bei23,375,0.00124433333333333,A
34A,1.012098,20,1.034976,F,Rotenone,9,Bei23_375,Bei23,375,0.0011439,A
34A,0.997484,18,1.009624,M,Rotenone,2,Bei23_375,Bei23,375,0.000674444444444447,A
34A,1.026522,20,1.049916,F,Rotenone,9,Bei23_375,Bei23,375,0.00116970000000001,A
34A,0.997534,21,1.013384,M,Rotenone,9,Bei23_375,Bei23,375,0.000754761904761906,A
34A,1.002412,21,1.018556,M,Rotenone,9,Bei23_375,Bei23,375,0.000768761904761902,A
34A,0.950526,20,0.98394,M,Control,2,Bei23_375,Bei23,375,0.0016707,A
34A,1.016964,20,1.037008,F,Rotenone,2,Bei23_375,Bei23,375,0.0010022,A
34A,1.00716,20,1.032514,F,Control,9,Bei23_375,Bei23,375,0.00126769999999999,A
34A,0.970028,23,0.97531,M,Control,2,Bei23_375,Bei23,375,0.000229652173913044,A
34A,1.000172,19,1.014762,M,Rotenone,2,Bei23_375,Bei23,375,0.000767894736842099,A
34A,1.039088,19,1.057862,F,Rotenone,2,Bei23_375,Bei23,375,0.000988105263157898,A
34A,1.00211,18,1.022692,F,Control,2,Bei23_375,Bei23,375,0.00114344444444444,A
34A,0.947326,21,0.962266,M,Control,9,Bei23_375,Bei23,375,0.000711428571428569,A
34A,0.995456,23,1.02356,F,Control,9,Bei23_375,Bei23,375,0.00122191304347826,A
34A,1.023356,21,1.046352,F,Rotenone,9,Bei23_375,Bei23,375,0.00109504761904762,A
34A,0.997342,14,1.012272,F,Control,2,Bei23_375,Bei23,375,0.00106642857142858,A
34A,0.962928,20,0.978702,M,Control,9,Bei23_375,Bei23,375,0.000788699999999998,A
34A,0.96651,20,0.98163,M,Control,9,Bei23_375,Bei23,375,0.000756000000000001,A
34A,0.998382,22,1.014568,M,Rotenone,9,Bei23_375,Bei23,375,0.000735727272727269,A
34B,1.002384,20,1.020744,F,Control,9,Bei23_375,Bei23,375,0.000918000000000008,B
34B,0.998228,20,1.014486,M,Rotenone,2,Bei23_375,Bei23,375,0.0008129,B
34B,0.959066,20,0.978172,M,Control,2,Bei23_375,Bei23,375,0.000955300000000003,B
34B,0.986028,21,1.002626,M,Control,9,Bei23_375,Bei23,375,0.000790380952380952,B
34B,1.002598,19,1.017464,M,Rotenone,9,Bei23_375,Bei23,375,0.00078242105263157,B
34B,0.996432,17,1.015196,F,Control,9,Bei23_375,Bei23,375,0.00110376470588235,B
34B,1.003036,14,1.020876,F,Control,2,Bei23_375,Bei23,375,0.0012742857142857,B
34B,1.004616,19,1.020354,M,Rotenone,9,Bei23_375,Bei23,375,0.000828315789473686,B
34B,1.00211,20,1.019782,M,Rotenone,2,Bei23_375,Bei23,375,0.000883599999999995,B
34B,0.95933,21,0.973792,M,Control,9,Bei23_375,Bei23,375,0.000688666666666665,B
34B,1.023774,19,1.046036,F,Rotenone,2,Bei23_375,Bei23,375,0.00117168421052632,B
34B,1.011648,19,1.033174,F,Rotenone,2,Bei23_375,Bei23,375,0.00113294736842105,B
34B,1.02776,22,1.055268,F,Rotenone,9,Bei23_375,Bei23,375,0.00125036363636364,B
34B,0.964054,20,0.966174,M,Control,2,Bei23_375,Bei23,375,0.000106000000000001,B
34B,1.004868,19,1.01921,M,Rotenone,9,Bei23_375,Bei23,375,0.00075484210526315,B
34B,1.00512,20,1.02947,F,Rotenone,9,Bei23_375,Bei23,375,0.0012175,B
34B,0.994386,19,1.02624,F,Control,9,Bei23_375,Bei23,375,0.00167652631578948,B
34B,1.00258,14,1.018334,F,Control,2,Bei23_375,Bei23,375,0.00112528571428572,B
34B,0.947388,19,0.962102,M,Control,9,Bei23_375,Bei23,375,0.000774421052631579,B
34B,1.018464,20,1.045944,F,Rotenone,9,Bei23_375,Bei23,375,0.001374,B
35A,1.024998,13,1.040786,F,Rotenone,7,Bei12_375,Bei12,375,0.00121446153846153,A
35A,0.99802,13,1.00789,M,Rotenone,7,Bei12_375,Bei12,375,0.000759230769230764,A
35A,1.004616,13,1.015078,M,Rotenone,7,Bei12_375,Bei12,375,0.000804769230769229,A
35A,1.005886,13,1.015814,M,Rotenone,7,Bei12_375,Bei12,375,0.000763692307692303,A
35A,0.997338,10,1.009838,F,Control,7,Bei12_375,Bei12,375,0.00125000000000001,A
35A,0.978544,13,0.988598,M,Control,7,Bei12_375,Bei12,375,0.000773384615384616,A
35A,1.03936,13,1.055916,F,Rotenone,7,Bei12_375,Bei12,375,0.00127353846153846,A
35A,1.014578,13,1.031026,F,Rotenone,7,Bei12_375,Bei12,375,0.00126523076923077,A
35A,0.997288,11,1.01146,F,Control,7,Bei12_375,Bei12,375,0.00128836363636364,A
35A,0.994742,11,1.008994,F,Control,7,Bei12_375,Bei12,375,0.00129563636363636,A
35A,0.947806,14,0.958336,M,Control,7,Bei12_375,Bei12,375,0.000752142857142852,A
35A,0.96811,13,0.97829,M,Control,7,Bei12_375,Bei12,375,0.000783076923076921,A
35B,1.01136,12,1.02103,M,Rotenone,7,Bei12_375,Bei12,375,0.000805833333333339,B
35B,1.012158,12,1.026988,F,Rotenone,7,Bei12_375,Bei12,375,0.00123583333333334,B
35B,1.000722,13,1.0108,M,Rotenone,7,Bei12_375,Bei12,375,0.000775230769230772,B
35B,1.011364,12,1.020822,M,Rotenone,7,Bei12_375,Bei12,375,0.000788166666666664,B
35B,1.022858,12,1.03727,F,Rotenone,7,Bei12_375,Bei12,375,0.00120099999999999,B
35B,0.971572,12,0.981008,M,Control,7,Bei12_375,Bei12,375,0.000786333333333333,B
35B,0.958866,12,0.968624,M,Control,7,Bei12_375,Bei12,375,0.00081316666666667,B
35B,1.014576,12,1.02968,F,Rotenone,7,Bei12_375,Bei12,375,0.00125866666666667,B
35B,1.000742,12,1.015808,F,Control,7,Bei12_375,Bei12,375,0.0012555,B
35B,1.000148,12,1.01521,F,Control,7,Bei12_375,Bei12,375,0.00125516666666666,B
35B,0.959952,12,0.96947,M,Control,7,Bei12_375,Bei12,375,0.000793166666666669,B
35B,1.000568,13,1.016088,F,Control,7,Bei12_375,Bei12,375,0.00119384615384617,B
36A,0.952514,19,0.963212,M,Control,2,Bei11_375,Bei11,375,0.000563052631578947,A
36A,1.009528,14,1.022392,M,Rotenone,2,Bei11_375,Bei11,375,0.000918857142857142,A
36A,1.014472,17,1.034716,F,Rotenone,2,Bei11_375,Bei11,375,0.00119082352941176,A
36A,1.019302,17,1.041682,F,Rotenone,9,Bei11_375,Bei11,375,0.0013164705882353,A
36A,1.0024,14,1.01755,F,Control,2,Bei11_375,Bei11,375,0.00108214285714286,A
36A,1.01345,18,1.037,F,Rotenone,9,Bei11_375,Bei11,375,0.00130833333333333,A
36A,0.998274,19,1.011694,M,Rotenone,2,Bei11_375,Bei11,375,0.000706315789473689,A
36A,1.005664,19,1.019908,M,Rotenone,9,Bei11_375,Bei11,375,0.000749684210526323,A
36A,1.00061,21,1.025022,F,Control,9,Bei11_375,Bei11,375,0.0011624761904762,A
36A,1.030072,19,1.052724,F,Rotenone,9,Bei11_375,Bei11,375,0.00119221052631578,A
36A,0.995504,20,1.017792,F,Control,9,Bei11_375,Bei11,375,0.0011144,A
36A,0.950664,18,0.969148,M,Control,2,Bei11_375,Bei11,375,0.00102688888888889,A
36A,0.970398,20,0.984682,M,Control,9,Bei11_375,Bei11,375,0.000714199999999998,A
36A,1.007324,20,1.023966,M,Rotenone,9,Bei11_375,Bei11,375,0.000832099999999991,A
36A,1.020776,19,1.041482,F,Rotenone,2,Bei11_375,Bei11,375,0.00108978947368422,A
36A,0.997382,20,1.018656,F,Control,2,Bei11_375,Bei11,375,0.0010637,A
36A,0.995908,20,1.010626,M,Rotenone,9,Bei11_375,Bei11,375,0.0007359,A
36A,0.974808,19,0.988408,M,Control,9,Bei11_375,Bei11,375,0.000715789473684208,A
36A,0.996392,19,1.018104,F,Control,9,Bei11_375,Bei11,375,0.00114273684210525,A
36A,0.974896,17,0.986282,M,Control,9,Bei11_375,Bei11,375,0.000669764705882353,A
36B,0.950715,21,0.96577,M,Control,2,Bei11_375,Bei11,375,0.000716904761904764,B
36B,0.947576,19,0.961264,M,Control,9,Bei11_375,Bei11,375,0.000720421052631581,B
36B,0.947592,20,0.961452,M,Control,9,Bei11_375,Bei11,375,0.000692999999999999,B
36B,1.002282,26,1.02628,F,Control,2,Bei11_375,Bei11,375,0.000923000000000007,B
36B,1.0248,18,1.045792,F,Rotenone,2,Bei11_375,Bei11,375,0.00116622222222223,B
36B,0.997564,19,1.011852,M,Rotenone,9,Bei11_375,Bei11,375,0.000751999999999998,B
36B,1.00173,20,1.01409,M,Rotenone,2,Bei11_375,Bei11,375,0.000617999999999996,B
36B,1.027838,19,1.046512,F,Rotenone,2,Bei11_375,Bei11,375,0.000982842105263162,B
36B,1.00243,17,1.016282,M,Rotenone,9,Bei11_375,Bei11,375,0.000814823529411763,B
36B,0.953018,21,0.972858,M,Control,2,Bei11_375,Bei11,375,0.000944761904761903,B
36B,1.012688,21,1.034292,F,Rotenone,9,Bei11_375,Bei11,375,0.0010287619047619,B
36B,1.026008,20,1.049024,F,Rotenone,9,Bei11_375,Bei11,375,0.0011508,B
36B,1.002446,19,1.022654,F,Control,9,Bei11_375,Bei11,375,0.00106357894736842,B
36B,0.999266,15,1.016374,F,Control,2,Bei11_375,Bei11,375,0.00114053333333334,B
36B,0.964054,25,0.981072,M,Control,9,Bei11_375,Bei11,375,0.000680720000000004,B
36B,1.011906,19,1.033646,F,Rotenone,9,Bei11_375,Bei11,375,0.00114421052631579,B
36B,0.998574,19,1.012318,M,Rotenone,2,Bei11_375,Bei11,375,0.000723368421052636,B
36B,1.001472,20,1.022162,F,Control,9,Bei11_375,Bei11,375,0.0010345,B
36B,1.001582,20,1.02247,F,Control,9,Bei11_375,Bei11,375,0.0010444,B
36B,1.00592,21,1.021024,M,Rotenone,9,Bei11_375,Bei11,375,0.000719238095238095,B
375,1.000572,13,1.012492,F,Control,6,375_375,375,375,0.000916923076923072,parental
375,0.955842,20,0.97021,M,Control,1,375_375,375,375,0.000718400000000002,parental
375,0.986376,13,0.994896,M,Control,5,375_375,375,375,0.000655384615384613,parental
375,1.022038,14,1.03425,F,Rotenone,6,375_375,375,375,0.000872285714285706,parental
375,0.963744,18,0.977628,M,Control,2,375_375,375,375,0.000771333333333334,parental
375,0.971438,13,0.979556,M,Control,5,375_375,375,375,0.000624461538461535,parental
375,0.99694,13,1.00914,F,Control,6,375_375,375,375,0.000938461538461529,parental
375,0.998746,15,1.00803,M,Rotenone,7,375_375,375,375,0.000618933333333331,parental
375,0.96699,13,0.97483,M,Control,6,375_375,375,375,0.00060307692307692,parental
375,0.959694,12,0.967732,M,Control,6,375_375,375,375,0.000669833333333333,parental
375,1.010186,13,1.01831,M,Rotenone,5,375_375,375,375,0.000624923076923078,parental
375,1.002418,18,1.020748,F,Control,1,375_375,375,375,0.00101833333333333,parental
375,0.99985,14,1.012834,F,Rotenone,6,375_375,375,375,0.000927428571428571,parental
375,1.004502,18,1.02441,F,Rotenone,1,375_375,375,375,0.001106,parental
375,0.963582,11,0.971236,M,Control,4,375_375,375,375,0.000695818181818176,parental
375,0.993982,19,1.016054,F,Control,2,375_375,375,375,0.00116168421052631,parental
375,0.96793,11,0.974316,M,Control,7,375_375,375,375,0.000580545454545455,parental
375,1.01358,14,1.027514,F,Rotenone,7,375_375,375,375,0.000995285714285722,parental
375,0.996248,14,1.005152,M,Rotenone,5,375_375,375,375,0.000636000000000002,parental
375,1.011828,13,1.0246,F,Rotenone,4,375_375,375,375,0.000982461538461539,parental
375,1.013478,13,1.026554,F,Rotenone,4,375_375,375,375,0.00100584615384614,parental
375,0.963234,20,0.977492,M,Control,2,375_375,375,375,0.0007129,parental
375,0.99907,13,1.01488,F,Control,2,375_375,375,375,0.00121615384615385,parental
375,0.99447,8,1.0027,F,Control,5,375_375,375,375,0.00102874999999999,parental
375,1.005286,15,1.014184,M,Rotenone,7,375_375,375,375,0.000593200000000005,parental
375,1.02052,13,1.034416,F,Control,4,375_375,375,375,0.00106892307692307,parental
375,0.99746,13,1.011548,F,Control,6,375_375,375,375,0.0010836923076923,parental
375,1.02478,13,1.038532,F,Rotenone,4,375_375,375,375,0.00105784615384615,parental
375,1.004622,15,1.013506,M,Rotenone,6,375_375,375,375,0.000592266666666674,parental
375,1.005226,14,1.014184,M,Rotenone,5,375_375,375,375,0.000639857142857144,parental
375,1.031104,14,1.043538,F,Rotenone,6,375_375,375,375,0.000888142857142861,parental
375,0.95887,11,0.965234,M,Control,7,375_375,375,375,0.000578545454545458,parental
375,1.039626,14,1.05374,F,Rotenone,7,375_375,375,375,0.00100814285714285,parental
375,1.014366,10,1.025042,F,Rotenone,2,375_375,375,375,0.00106759999999999,parental
375,1.02166,14,1.031174,M,Rotenone,1,375_375,375,375,0.00067957142857143,parental
375,1.039012,19,1.061382,F,Control,3,375_375,375,375,0.00117736842105263,parental
375,0.999384,8,1.008362,F,Control,5,375_375,375,375,0.00112224999999999,parental
375,0.999996,20,1.007522,M,Rotenone,2,375_375,375,375,0.000376300000000002,parental
375,0.99708,9,1.006554,F,Control,5,375_375,375,375,0.00105266666666666,parental
375,1.058126,20,1.080968,F,Rotenone,3,375_375,375,375,0.0011421,parental
375,0.959464,13,0.967654,M,Control,5,375_375,375,375,0.000630000000000002,parental
375,1.027384,14,1.040216,F,Rotenone,5,375_375,375,375,0.000916571428571425,parental
375,1.003376,16,1.012784,M,Rotenone,7,375_375,375,375,0.000587999999999991,parental
375,1.018198,13,1.031854,F,Rotenone,5,375_375,375,375,0.00105046153846155,parental
375,1.01509,14,1.028696,F,Rotenone,7,375_375,375,375,0.000971857142857143,parental
375,0.970506,12,0.977886,M,Control,6,375_375,375,375,0.000615000000000004,parental
375,1.04158,17,1.062598,F,Control,3,375_375,375,375,0.00123635294117647,parental
375,0.974546,11,0.9817,M,Control,4,375_375,375,375,0.000650363636363636,parental
375,0.998716,14,1.00733,M,Rotenone,6,375_375,375,375,0.000615285714285715,parental
375,1.006436,14,1.014676,M,Rotenone,6,375_375,375,375,0.000588571428571415,parental
375,0.99959,11,1.007036,M,Rotenone,4,375_375,375,375,0.000676909090909097,parental
375,1.002214,12,1.010152,M,Rotenone,4,375_375,375,375,0.0006615,parental
375,1.004726,11,1.012404,M,Rotenone,4,375_375,375,375,0.000698000000000007,parental
375,1.023602,13,1.036952,F,Control,4,375_375,375,375,0.00102692307692309,parental
375,0.998208,13,1.013856,F,Control,4,375_375,375,375,0.00120369230769232,parental
375,0.999144,13,1.010862,F,Control,7,375_375,375,375,0.000901384615384607,parental
375,1.02367,16,1.041832,F,Rotenone,1,375_375,375,375,0.001135125,parental
375,1.028786,27,1.048776,M,Rotenone,3,375_375,375,375,0.000740370370370369,parental
375,1.019976,8,1.027026,F,Rotenone,2,375_375,375,375,0.00088125,parental
375,0.98587,12,0.994234,M,Control,4,375_375,375,375,0.000696999999999994,parental
375,0.977636,20,0.992656,M,Control,3,375_375,375,375,0.000751000000000002,parental
375,0.996422,15,1.002918,M,Rotenone,2,375_375,375,375,0.000433066666666663,parental
