Mito,Nuc,Sex,Y,Set,Build,Treatment,Stock.x,Stock.y
375,375,F,0.933456561922366,4,parental,Rotenone,375,375
375,375,F,0.704251386321627,4,parental,Rotenone,375,375
375,375,F,0.912199630314233,4,parental,Rotenone,375,375
375,375,F,0.811460258780037,4,parental,Rotenone,375,375
375,375,F,0.897412199630314,4,parental,Rotenone,375,375
375,375,F,0.880776340110906,4,parental,Rotenone,375,375
375,375,F,0.695933456561922,4,parental,Rotenone,375,375
375,375,F,0.684842883548983,4,parental,Rotenone,375,375
375,375,F,0.94547134935305,4,parental,Rotenone,375,375
Bei05,375,M,1,4,B,Control,37B,37B
Bei05,375,M,0.991682070240296,4,B,Control,37B,37B
Bei05,375,M,0.831792975970425,4,B,Control,37B,37B
Bei05,375,M,0.893715341959335,4,B,Control,37B,37B
Bei05,375,M,0.791127541589649,4,B,Control,37B,37B
Bei05,375,M,0.944547134935305,4,B,Control,37B,37B
Bei05,375,M,0.930683918669131,4,B,Control,37B,37B
Bei05,375,M,0.890018484288355,4,B,Control,37B,37B
Bei05,375,M,0.930683918669131,4,B,Control,37B,37B
Bei05,375,M,0.843807763401109,4,B,Control,37B,37B
Bei05,375,M,0.865988909426987,4,B,Control,37B,37B
Bei05,375,M,0.8909426987061,4,B,Control,37B,37B
Bei05,375,M,0.899260628465804,4,B,Control,37B,37B
Bei05,375,M,0.809611829944547,4,B,Control,37B,37B
Bei05,375,M,0.910351201478743,4,B,Control,37B,37B
Bei05,375,M,0.94916820702403,4,B,Control,37B,37B
Bei05,375,M,0.970425138632163,4,B,Control,37B,37B
Bei05,375,M,0.808687615526802,4,B,Control,37B,37B
Bei05,375,M,0.897412199630314,4,B,Control,37B,37B
Bei05,375,M,0.919593345656192,4,B,Control,37B,37B
Bei05,375,M,0.922365988909427,4,B,Control,37B,37B
Bei05,375,M,0.644177449168207,4,B,Control,37B,37B
Bei05,375,M,0.851201478743068,4,B,Control,37B,37B
Bei05,375,M,0.975970425138632,4,B,Control,37B,37B
Bei05,375,M,0.881700554528651,4,B,Control,37B,37B
Bei05,375,M,0.920517560073937,4,B,Control,37B,37B
Bei05,375,M,0.907578558225508,4,B,Control,37B,37B
Bei05,375,M,0.963031423290203,4,B,Control,37B,37B
Bei05,375,M,0.841035120147874,4,B,Control,37B,37B
Bei05,375,M,0.888170055452865,4,B,Control,37B,37B
Bei05,375,M,0.952865064695009,4,B,Control,37B,37B
Bei05,375,M,0.963031423290203,4,B,Control,37B,37B
Bei05,375,M,0.831792975970425,4,B,Control,37B,37B
Bei05,375,M,0.83826247689464,4,B,Control,37B,37B
Bei05,375,M,0.88724584103512,4,B,Control,37B,37B
Bei05,375,M,0.958410351201479,4,B,Control,37B,37B
Bei05,375,M,0.855822550831793,4,B,Control,37B,37B
Bei05,375,M,0.890018484288355,4,B,Control,37B,37B
Bei05,375,M,0.902957486136784,4,B,Control,37B,37B
Bei05,375,M,0.932532347504621,4,B,Control,37B,37B
Bei05,375,M,0.936229205175601,4,B,Control,37B,37B
Bei05,375,M,0.847504621072089,4,B,Control,37B,37B
Bei05,375,M,0.875231053604436,4,B,Control,37B,37B
Bei05,375,M,0.914048059149723,4,B,Control,37B,37B
Bei05,375,M,0.881700554528651,4,B,Control,37B,37B
Bei05,375,M,0.88539741219963,4,B,Control,37B,37B
Bei05,375,M,0.926987060998152,4,B,Control,37B,37B
Bei05,375,M,0.964879852125693,4,B,Control,37B,37B
Bei05,375,M,0.962107208872458,4,B,Control,37B,37B
Bei05,375,M,0.864140480591497,4,B,Control,37B,37B
Bei05,375,M,0.617375231053604,4,B,Control,37B,37B
Bei05,375,M,0.855822550831793,4,B,Control,37B,37B
Bei05,375,M,0.980591497227357,4,B,Control,37B,37B
Bei05,375,M,0.907578558225508,4,B,Control,37B,37B
Bei05,375,M,0.757855822550832,4,B,Control,37B,37B
Bei05,375,M,0.94731977818854,4,B,Control,37B,37B
Bei05,375,M,0.898336414048059,4,B,Control,37B,37B
Bei05,375,M,0.94916820702403,4,B,Control,37B,37B
375,375,M,1,4,parental,Control,375,375
375,375,M,0.875231053604436,4,parental,Control,375,375
375,375,M,0.967652495378928,4,parental,Control,375,375
375,375,M,0.871534195933457,4,parental,Control,375,375
375,375,M,0.952865064695009,4,parental,Control,375,375
375,375,M,0.879852125693161,4,parental,Control,375,375
375,375,M,0.898336414048059,4,parental,Control,375,375
375,375,M,0.816081330868762,4,parental,Control,375,375
375,375,M,0.902033271719039,4,parental,Control,375,375
375,375,M,0.903881700554529,4,parental,Control,375,375
375,375,M,0.928835489833641,4,parental,Control,375,375
375,375,M,0.933456561922366,4,parental,Control,375,375
375,375,M,0.915896487985213,4,parental,Control,375,375
375,375,M,0.866913123844732,4,parental,Control,375,375
375,375,M,0.966728280961183,4,parental,Control,375,375
375,375,M,0.907578558225508,4,parental,Control,375,375
375,375,M,0.920517560073937,4,parental,Control,375,375
375,375,M,0.877079482439926,4,parental,Control,375,375
375,375,M,0.8909426987061,4,parental,Control,375,375
375,375,M,0.963955637707948,4,parental,Control,375,375
375,375,M,0.914048059149723,4,parental,Control,375,375
375,375,M,0.928835489833641,4,parental,Control,375,375
375,375,M,0.937153419593346,4,parental,Control,375,375
375,375,M,0.902033271719039,4,parental,Control,375,375
375,375,M,0.847504621072089,4,parental,Control,375,375
375,375,M,0.958410351201479,4,parental,Control,375,375
375,375,M,0.765249537892791,4,parental,Control,375,375
375,375,M,0.835489833641405,4,parental,Control,375,375
375,375,M,0.94362292051756,4,parental,Control,375,375
375,375,M,0.810536044362292,4,parental,Control,375,375
375,375,M,0.88909426987061,4,parental,Control,375,375
375,375,M,0.857670979667283,4,parental,Control,375,375
375,375,M,0.881700554528651,4,parental,Control,375,375
375,375,M,0.900184842883549,4,parental,Control,375,375
375,375,M,0.794824399260629,4,parental,Control,375,375
375,375,M,0.944547134935305,4,parental,Control,375,375
375,375,M,0.853049907578558,4,parental,Control,375,375
375,375,M,0.906654343807763,4,parental,Control,375,375
375,375,M,0.870609981515712,4,parental,Control,375,375
375,375,M,0.901109057301294,4,parental,Control,375,375
375,375,M,0.848428835489834,4,parental,Control,375,375
375,375,M,0.891866913123845,4,parental,Control,375,375
375,375,M,0.898336414048059,4,parental,Control,375,375
375,375,M,0.94547134935305,4,parental,Control,375,375
375,375,M,0.880776340110906,4,parental,Control,375,375
375,375,M,0.902033271719039,4,parental,Control,375,375
Bei05,375,F,0.0600739371534196,4,B,Rotenone,37B,37B
Bei05,375,F,0.823475046210721,4,B,Rotenone,37B,37B
Bei05,375,F,0.757855822550832,4,B,Rotenone,37B,37B
Bei05,375,F,0.99815157116451,4,B,Rotenone,37B,37B
Bei05,375,F,0.826247689463956,4,B,Rotenone,37B,37B
Bei05,375,F,0.926987060998152,4,B,Rotenone,37B,37B
Bei05,375,F,0.636783733826248,4,B,Rotenone,37B,37B
Bei05,375,F,0.858595194085028,4,B,Rotenone,37B,37B
Bei05,375,F,0.724584103512015,4,B,Rotenone,37B,37B
Bei05,375,F,0.580406654343808,4,B,Rotenone,37B,37B
Bei05,375,F,0.864140480591497,4,B,Rotenone,37B,37B
Bei05,375,F,0.878927911275416,4,B,Rotenone,37B,37B
Bei05,375,F,0.919593345656192,4,B,Rotenone,37B,37B
Bei05,375,F,0.862292051756007,4,B,Rotenone,37B,37B
Bei05,375,F,0.979667282809612,4,B,Rotenone,37B,37B
Bei05,375,F,0.369685767097967,4,B,Rotenone,37B,37B
Bei05,375,F,0.917744916820702,4,B,Rotenone,37B,37B
Bei05,375,F,0.404805914972274,4,B,Rotenone,37B,37B
Bei05,375,F,0.833641404805915,4,B,Rotenone,37B,37B
Bei05,375,F,0.852125693160813,4,B,Rotenone,37B,37B
Bei05,375,F,0.981515711645102,4,B,Rotenone,37B,37B
Bei05,375,F,0.795748613678373,4,B,Rotenone,37B,37B
Bei05,375,F,0.853049907578558,4,B,Rotenone,37B,37B
Bei05,375,F,0.865064695009242,4,B,Rotenone,37B,37B
Bei05,375,F,0.960258780036969,4,B,Rotenone,37B,37B
Bei05,375,F,0.632162661737523,4,B,Rotenone,37B,37B
Bei05,375,F,0.767097966728281,4,B,Rotenone,37B,37B
Bei05,375,F,0.768946395563771,4,B,Rotenone,37B,37B
Bei05,375,F,0.824399260628466,4,B,Rotenone,37B,37B
Bei05,375,F,0.858595194085028,4,B,Rotenone,37B,37B
Bei05,375,F,0.756007393715342,4,B,Rotenone,37B,37B
Bei05,375,F,0.782809611829945,4,B,Rotenone,37B,37B
Bei05,375,F,0.863216266173752,4,B,Rotenone,37B,37B
Bei05,375,F,0.865988909426987,4,B,Rotenone,37B,37B
Bei05,375,F,0.919593345656192,4,B,Rotenone,37B,37B
Bei05,375,F,0.83456561922366,4,B,Rotenone,37B,37B
Bei05,375,F,0.848428835489834,4,B,Rotenone,37B,37B
Bei05,375,F,0.88354898336414,4,B,Rotenone,37B,37B
Bei05,375,F,0.843807763401109,4,B,Rotenone,37B,37B
Bei05,375,F,0.917744916820702,4,B,Rotenone,37B,37B
Bei05,375,F,0.83456561922366,4,B,Rotenone,37B,37B
Bei05,375,F,0.758780036968577,4,B,Rotenone,37B,37B
Bei05,375,F,0.77264325323475,4,B,Rotenone,37B,37B
Bei05,375,F,0.730129390018484,4,B,Rotenone,37B,37B
Bei05,375,F,0.828096118299446,4,B,Rotenone,37B,37B
Bei05,375,F,0.896487985212569,4,B,Rotenone,37B,37B
Bei05,375,F,0.371534195933457,4,B,Rotenone,37B,37B
Bei05,375,F,0.856746765249538,4,B,Rotenone,37B,37B
Bei05,375,F,0.6090573012939,4,B,Rotenone,37B,37B
Bei05,375,F,0.880776340110906,4,B,Rotenone,37B,37B
Bei05,375,F,0.756007393715342,4,B,Rotenone,37B,37B
Bei05,375,F,0.813308687615527,4,B,Rotenone,37B,37B
Bei05,375,F,0.791127541589649,4,B,Rotenone,37B,37B
Bei05,375,F,0.658964879852126,4,B,Rotenone,37B,37B
sm21,Ore,M,0.0489833641404805,4,A,Control,41A,41A
sm21,Ore,M,0.985212569316081,4,A,Control,41A,41A
sm21,Ore,M,0.738447319778189,4,A,Control,41A,41A
sm21,Ore,M,0.999075785582255,4,A,Control,41A,41A
sm21,Ore,M,0.0406654343807763,4,A,Control,41A,41A
sm21,Ore,M,0.853974121996303,4,A,Control,41A,41A
sm21,Ore,M,0.988909426987061,4,A,Control,41A,41A
sm21,Ore,M,0.814232902033272,4,A,Control,41A,41A
sm21,Ore,M,0.99815157116451,4,A,Control,41A,41A
sm21,Ore,M,0.380776340110906,4,A,Control,41A,41A
sm21,Ore,M,0.764325323475046,4,A,Control,41A,41A
sm21,Ore,M,0.802218114602588,4,A,Control,41A,41A
sm21,Ore,M,0.806839186691312,4,A,Control,41A,41A
sm21,Ore,M,0.72181146025878,4,A,Control,41A,41A
sm21,Ore,M,0.871534195933457,4,A,Control,41A,41A
sm21,Ore,M,0.787430683918669,4,A,Control,41A,41A
sm21,Ore,M,0.864140480591497,4,A,Control,41A,41A
sm21,Ore,M,0.793900184842883,4,A,Control,41A,41A
sm21,Ore,M,0.414972273567468,4,A,Control,41A,41A
sm21,Ore,M,0.473197781885397,4,A,Control,41A,41A
sm21,Ore,M,0.792975970425139,4,A,Control,41A,41A
sm21,Ore,M,0.677449168207024,4,A,Control,41A,41A
sm21,Ore,M,0.847504621072089,4,A,Control,41A,41A
sm21,Ore,M,0.710720887245841,4,A,Control,41A,41A
sm21,Ore,M,0.481515711645102,4,A,Control,41A,41A
sm21,Ore,M,0.847504621072089,4,A,Control,41A,41A
sm21,Ore,M,0.984288354898336,4,A,Control,41A,41A
sm21,Ore,M,0.817929759704251,4,A,Control,41A,41A
sm21,Ore,M,0.438077634011091,4,A,Control,41A,41A
sm21,Ore,M,0.701478743068392,4,A,Control,41A,41A
sm21,Ore,M,0.729205175600739,4,A,Control,41A,41A
sm21,Ore,M,0.907578558225508,4,A,Control,41A,41A
sm21,Ore,M,0.83086876155268,4,A,Control,41A,41A
sm21,Ore,M,0.867837338262477,4,A,Control,41A,41A
sm21,Ore,M,0.802218114602588,4,A,Control,41A,41A
sm21,Ore,M,0.865064695009242,4,A,Control,41A,41A
sm21,Ore,M,0.574861367837338,4,A,Control,41A,41A
sm21,Ore,M,0.817005545286506,4,A,Control,41A,41A
sm21,Ore,M,0.818853974121996,4,A,Control,41A,41A
sm21,Ore,M,0.773567467652495,4,A,Control,41A,41A
sm21,Ore,M,0.782809611829945,4,A,Control,41A,41A
sm21,Ore,M,0.818853974121996,4,A,Control,41A,41A
sm21,Ore,M,0.845656192236599,4,A,Control,41A,41A
sm21,Ore,M,0.908502772643253,4,A,Control,41A,41A
sm21,Ore,M,0.738447319778189,4,A,Control,41A,41A
sm21,Ore,M,0.748613678373383,4,A,Control,41A,41A
sm21,Ore,M,0.784658040665434,4,A,Control,41A,41A
sm21,Ore,M,0.911275415896488,4,A,Control,41A,41A
sm21,Ore,M,0.615526802218115,4,A,Control,41A,41A
sm21,Ore,M,0.730129390018484,4,A,Control,41A,41A
sm21,Ore,M,0.792975970425139,4,A,Control,41A,41A
sm21,Ore,M,0.825323475046211,4,A,Control,41A,41A
sm21,Ore,M,0.750462107208872,4,A,Control,41A,41A
sm21,Ore,M,0.803142329020333,4,A,Control,41A,41A
sm21,Ore,M,0.878927911275416,4,A,Control,41A,41A
sm21,Ore,M,0.680221811460259,4,A,Control,41A,41A
sm21,Ore,M,0.754158964879852,4,A,Control,41A,41A
sm21,Ore,M,0.77634011090573,4,A,Control,41A,41A
sm21,Ore,M,0.850277264325323,4,A,Control,41A,41A
sm21,Ore,M,0.453789279112754,4,A,Control,41A,41A
sm21,Ore,M,0.780961182994455,4,A,Control,41A,41A
sm21,Ore,M,0.82902033271719,4,A,Control,41A,41A
sm21,Ore,M,0.597042513863216,4,A,Control,41A,41A
sm21,Ore,M,0.711645101663586,4,A,Control,41A,41A
sm21,Ore,M,0.840110905730129,4,A,Control,41A,41A
ZH42,375,F,0.999075785582255,4,B,Control,15B,15B
ZH42,375,F,0.992606284658041,4,B,Control,15B,15B
ZH42,375,F,0.21626617375231,4,B,Control,15B,15B
ZH42,375,F,0.880776340110906,4,B,Control,15B,15B
ZH42,375,F,0.909426987060998,4,B,Control,15B,15B
ZH42,375,F,0.951940850277264,4,B,Control,15B,15B
ZH42,375,F,0.904805914972274,4,B,Control,15B,15B
ZH42,375,F,0.910351201478743,4,B,Control,15B,15B
ZH42,375,F,0.869685767097967,4,B,Control,15B,15B
ZH42,375,F,0.964879852125693,4,B,Control,15B,15B
ZH42,375,F,0.867837338262477,4,B,Control,15B,15B
ZH42,375,F,0.904805914972274,4,B,Control,15B,15B
ZH42,375,F,0.884473197781885,4,B,Control,15B,15B
ZH42,375,F,0.946395563770795,4,B,Control,15B,15B
ZH42,375,F,0.937153419593346,4,B,Control,15B,15B
ZH42,375,F,0.826247689463956,4,B,Control,15B,15B
ZH42,375,F,0.909426987060998,4,B,Control,15B,15B
ZH42,375,F,0.89279112754159,4,B,Control,15B,15B
ZH42,375,F,0.900184842883549,4,B,Control,15B,15B
ZH42,375,F,0.910351201478743,4,B,Control,15B,15B
ZH42,375,F,0.914048059149723,4,B,Control,15B,15B
ZH42,375,F,0.734750462107209,4,B,Control,15B,15B
ZH42,375,F,0.855822550831793,4,B,Control,15B,15B
ZH42,375,F,0.902033271719039,4,B,Control,15B,15B
ZH42,375,F,0.921441774491682,4,B,Control,15B,15B
ZH42,375,F,0.849353049907579,4,B,Control,15B,15B
ZH42,375,F,0.856746765249538,4,B,Control,15B,15B
ZH42,375,F,0.894639556377079,4,B,Control,15B,15B
ZH42,375,F,0.910351201478743,4,B,Control,15B,15B
ZH42,375,F,0.934380776340111,4,B,Control,15B,15B
ZH42,375,F,0.768022181146026,4,B,Control,15B,15B
ZH42,375,F,0.835489833641405,4,B,Control,15B,15B
ZH42,375,F,0.846580406654344,4,B,Control,15B,15B
ZH42,375,F,0.913123844731978,4,B,Control,15B,15B
ZH42,375,F,0.922365988909427,4,B,Control,15B,15B
ZH42,375,F,0.870609981515712,4,B,Control,15B,15B
ZH42,375,F,0.963031423290203,4,B,Control,15B,15B
ZH42,375,F,0.656192236598891,4,B,Control,15B,15B
ZH42,375,F,0.882624768946396,4,B,Control,15B,15B
ZH42,375,F,0.49630314232902,4,B,Control,15B,15B
ZH42,375,F,0.710720887245841,4,B,Control,15B,15B
ZH42,375,F,0.897412199630314,4,B,Control,15B,15B
ZH42,375,F,0.948243992606285,4,B,Control,15B,15B
ZH42,375,F,0.951016635859519,4,B,Control,15B,15B
ZH42,375,F,0.978743068391867,4,B,Control,15B,15B
ZH42,375,F,0.798521256931608,4,B,Control,15B,15B
ZH42,375,F,0.880776340110906,4,B,Control,15B,15B
ZH42,375,F,0.879852125693161,4,B,Control,15B,15B
ZH42,375,F,0.938077634011091,4,B,Control,15B,15B
ZH42,375,F,0.851201478743068,4,B,Control,15B,15B
ZH42,375,F,0.911275415896488,4,B,Control,15B,15B
ZH42,375,F,0.747689463955638,4,B,Control,15B,15B
ZH42,375,F,0.913123844731978,4,B,Control,15B,15B
ZH42,375,F,0.909426987060998,4,B,Control,15B,15B
ZH42,375,F,0.934380776340111,4,B,Control,15B,15B
ZH42,375,F,0.979667282809612,4,B,Control,15B,15B
ZH42,375,F,0.828096118299446,4,B,Control,15B,15B
ZH42,375,F,0.841959334565619,4,B,Control,15B,15B
ZH42,375,F,0.857670979667283,4,B,Control,15B,15B
ZH42,375,F,0.763401109057301,4,B,Control,15B,15B
ZH42,375,F,0.871534195933457,4,B,Control,15B,15B
ZH42,375,F,0.782809611829945,4,B,Control,15B,15B
ZH42,375,F,0.780961182994455,4,B,Control,15B,15B
ZH42,375,F,0.858595194085028,4,B,Control,15B,15B
ZH42,375,F,0.919593345656192,4,B,Control,15B,15B
ZH42,375,F,0.912199630314233,4,B,Control,15B,15B
ZH42,375,M,1,4,B,Rotenone,15B,15B
ZH42,375,M,0.292051756007394,4,B,Rotenone,15B,15B
ZH42,375,M,0.954713493530499,4,B,Rotenone,15B,15B
ZH42,375,M,0.828096118299446,4,B,Rotenone,15B,15B
ZH42,375,M,0.88539741219963,4,B,Rotenone,15B,15B
ZH42,375,M,0.837338262476895,4,B,Rotenone,15B,15B
ZH42,375,M,0.967652495378928,4,B,Rotenone,15B,15B
ZH42,375,M,0.816081330868762,4,B,Rotenone,15B,15B
ZH42,375,M,0.510166358595194,4,B,Rotenone,15B,15B
ZH42,375,M,0.870609981515712,4,B,Rotenone,15B,15B
ZH42,375,M,0.83271719038817,4,B,Rotenone,15B,15B
ZH42,375,M,0.902957486136784,4,B,Rotenone,15B,15B
ZH42,375,M,0.94731977818854,4,B,Rotenone,15B,15B
ZH42,375,M,0.816081330868762,4,B,Rotenone,15B,15B
ZH42,375,M,0.985212569316081,4,B,Rotenone,15B,15B
ZH42,375,M,0.958410351201479,4,B,Rotenone,15B,15B
ZH42,375,M,0.795748613678373,4,B,Rotenone,15B,15B
ZH42,375,M,0.833641404805915,4,B,Rotenone,15B,15B
ZH42,375,M,0.44547134935305,4,B,Rotenone,15B,15B
ZH42,375,M,0.920517560073937,4,B,Rotenone,15B,15B
ZH42,375,M,0.935304990757856,4,B,Rotenone,15B,15B
ZH42,375,M,0.914972273567468,4,B,Rotenone,15B,15B
ZH42,375,M,0.88909426987061,4,B,Rotenone,15B,15B
ZH42,375,M,0.909426987060998,4,B,Rotenone,15B,15B
ZH42,375,M,0.896487985212569,4,B,Rotenone,15B,15B
ZH42,375,M,0.88539741219963,4,B,Rotenone,15B,15B
ZH42,375,M,0.937153419593346,4,B,Rotenone,15B,15B
ZH42,375,M,0.801293900184843,4,B,Rotenone,15B,15B
ZH42,375,M,0.849353049907579,4,B,Rotenone,15B,15B
ZH42,375,M,0.853049907578558,4,B,Rotenone,15B,15B
ZH42,375,M,0.914972273567468,4,B,Rotenone,15B,15B
ZH42,375,M,0.83456561922366,4,B,Rotenone,15B,15B
ZH42,375,M,0.859519408502773,4,B,Rotenone,15B,15B
ZH42,375,M,0.88909426987061,4,B,Rotenone,15B,15B
ZH42,375,M,0.476894639556377,4,B,Rotenone,15B,15B
ZH42,375,M,0.761552680221811,4,B,Rotenone,15B,15B
ZH42,375,M,0.842883548983364,4,B,Rotenone,15B,15B
ZH42,375,M,0.731977818853974,4,B,Rotenone,15B,15B
ZH42,375,M,0.821626617375231,4,B,Rotenone,15B,15B
ZH42,375,M,0.864140480591497,4,B,Rotenone,15B,15B
ZH42,375,M,0.871534195933457,4,B,Rotenone,15B,15B
ZH42,375,M,0.895563770794824,4,B,Rotenone,15B,15B
ZH42,375,M,0.693160813308688,4,B,Rotenone,15B,15B
ZH42,375,M,0.795748613678373,4,B,Rotenone,15B,15B
ZH42,375,M,0.842883548983364,4,B,Rotenone,15B,15B
ZH42,375,M,0.742144177449168,4,B,Rotenone,15B,15B
ZH42,375,M,0.751386321626617,4,B,Rotenone,15B,15B
ZH42,375,M,0.930683918669131,4,B,Rotenone,15B,15B
ZH42,375,M,0.460258780036969,4,B,Rotenone,15B,15B
ZH42,375,M,0.868761552680222,4,B,Rotenone,15B,15B
ZH42,375,M,0.872458410351201,4,B,Rotenone,15B,15B
ZH42,375,M,0.805914972273567,4,B,Rotenone,15B,15B
ZH42,375,M,0.835489833641405,4,B,Rotenone,15B,15B
ZH42,375,M,0.89279112754159,4,B,Rotenone,15B,15B
ZH42,375,M,0.804990757855823,4,B,Rotenone,15B,15B
ZH42,375,M,0.94547134935305,4,B,Rotenone,15B,15B
ZH42,375,M,0.959334565619224,4,B,Rotenone,15B,15B
sm21,Ore,F,0.0970425138632163,4,A,Rotenone,41A,41A
sm21,Ore,F,0.344731977818854,4,A,Rotenone,41A,41A
sm21,Ore,F,0.148798521256932,4,A,Rotenone,41A,41A
sm21,Ore,F,0.182994454713494,4,A,Rotenone,41A,41A
sm21,Ore,F,1,4,A,Rotenone,41A,41A
sm21,Ore,F,0.256931608133087,4,A,Rotenone,41A,41A
sm21,Ore,F,0.731053604436229,4,A,Rotenone,41A,41A
sm21,Ore,F,0.756931608133087,4,A,Rotenone,41A,41A
sm21,Ore,F,0.414048059149723,4,A,Rotenone,41A,41A
sm21,Ore,F,0.565619223659889,4,A,Rotenone,41A,41A
sm21,Ore,F,0.712569316081331,4,A,Rotenone,41A,41A
sm21,Ore,F,0.765249537892791,4,A,Rotenone,41A,41A
sm21,Ore,F,0.633086876155268,4,A,Rotenone,41A,41A
sm21,Ore,F,0.868761552680222,4,A,Rotenone,41A,41A
sm21,Ore,F,0.865988909426987,4,A,Rotenone,41A,41A
sm21,Ore,F,0.7181146025878,4,A,Rotenone,41A,41A
sm21,Ore,F,0.623844731977819,4,A,Rotenone,41A,41A
sm21,Ore,F,0.810536044362292,4,A,Rotenone,41A,41A
sm21,Ore,F,0.845656192236599,4,A,Rotenone,41A,41A
sm21,Ore,F,0.599815157116451,4,A,Rotenone,41A,41A
sm21,Ore,F,0.71996303142329,4,A,Rotenone,41A,41A
sm21,Ore,F,0.795748613678373,4,A,Rotenone,41A,41A
sm21,Ore,F,0.625693160813309,4,A,Rotenone,41A,41A
sm21,Ore,F,0.653419593345656,4,A,Rotenone,41A,41A
sm21,Ore,F,0.793900184842883,4,A,Rotenone,41A,41A
sm21,Ore,F,0.874306839186691,4,A,Rotenone,41A,41A
sm21,Ore,F,0.573012939001848,4,A,Rotenone,41A,41A
sm21,Ore,F,0.642329020332717,4,A,Rotenone,41A,41A
sm21,Ore,F,0.655268022181146,4,A,Rotenone,41A,41A
sm21,Ore,F,0.598890942698706,4,A,Rotenone,41A,41A
sm21,Ore,F,0.777264325323475,4,A,Rotenone,41A,41A
sm21,Ore,F,0.618299445471349,4,A,Rotenone,41A,41A
sm21,Ore,F,0.831792975970425,4,A,Rotenone,41A,41A
sm21,Ore,F,0.526802218114603,4,A,Rotenone,41A,41A
sm21,Ore,F,0.533271719038817,4,A,Rotenone,41A,41A
sm21,Ore,F,0.687615526802218,4,A,Rotenone,41A,41A
sm21,Ore,F,0.649722735674677,4,A,Rotenone,41A,41A
sm21,Ore,F,0.818853974121996,4,A,Rotenone,41A,41A
sm21,Ore,F,0.466728280961183,4,A,Rotenone,41A,41A
sm21,Ore,F,0.678373382624769,4,A,Rotenone,41A,41A
sm21,Ore,F,0.698706099815157,4,A,Rotenone,41A,41A
sm21,Ore,F,0.817005545286506,4,A,Rotenone,41A,41A
sm21,Ore,F,0.512939001848429,4,A,Rotenone,41A,41A
sm21,Ore,F,0.645101663585952,4,A,Rotenone,41A,41A
sm21,Ore,F,0.699630314232902,4,A,Rotenone,41A,41A
sm21,Ore,F,0.77634011090573,4,A,Rotenone,41A,41A
sm21,Ore,F,0.682994454713494,4,A,Rotenone,41A,41A
sm21,Ore,F,0.750462107208872,4,A,Rotenone,41A,41A
sm21,Ore,F,0.817929759704251,4,A,Rotenone,41A,41A
sm21,Ore,F,0.651571164510166,4,A,Rotenone,41A,41A
sm21,Ore,F,0.66728280961183,4,A,Rotenone,41A,41A
sm21,Ore,F,0.613678373382625,4,A,Rotenone,41A,41A
sm21,Ore,F,0.717190388170055,4,A,Rotenone,41A,41A
sm21,Ore,F,0.740295748613678,4,A,Rotenone,41A,41A
sm21,Ore,F,0.804066543438078,4,A,Rotenone,41A,41A
sm21,Ore,F,0.829944547134935,4,A,Rotenone,41A,41A
sm21,Ore,F,0.866913123844732,4,A,Rotenone,41A,41A
sm21,Ore,F,0.685767097966728,4,A,Rotenone,41A,41A
sm21,Ore,F,0.751386321626617,4,A,Rotenone,41A,41A
sm21,Ore,F,0.545286506469501,4,A,Rotenone,41A,41A
sm21,Ore,F,0.785582255083179,4,A,Rotenone,41A,41A
sm21,Ore,F,0.601663585951941,4,A,Rotenone,41A,41A
sm21,Ore,F,0.821626617375231,4,A,Rotenone,41A,41A
sm21,Ore,F,0.646950092421442,4,A,Rotenone,41A,41A
sm21,Ore,F,0.666358595194085,4,A,Rotenone,41A,41A
sm21,Ore,F,0.756931608133087,4,A,Rotenone,41A,41A
sm21,Ore,F,0.921441774491682,4,A,Rotenone,41A,41A
Bei05,Ore,F,0.196857670979667,4,B,Control,27B,27B
Bei05,Ore,F,0.16543438077634,4,B,Control,27B,27B
Bei05,Ore,F,0.7818853974122,4,B,Control,27B,27B
Bei05,Ore,F,0.863216266173752,4,B,Control,27B,27B
Bei05,Ore,F,0.870609981515712,4,B,Control,27B,27B
Bei05,Ore,F,0.860443622920518,4,B,Control,27B,27B
Bei05,Ore,F,1,4,B,Control,27B,27B
Bei05,Ore,F,0.22550831792976,4,B,Control,27B,27B
Bei05,Ore,F,0.784658040665434,4,B,Control,27B,27B
Bei05,Ore,F,0.860443622920518,4,B,Control,27B,27B
Bei05,Ore,F,0.882624768946396,4,B,Control,27B,27B
Bei05,Ore,F,0.914048059149723,4,B,Control,27B,27B
Bei05,Ore,F,0.845656192236599,4,B,Control,27B,27B
Bei05,Ore,F,0.180221811460259,4,B,Control,27B,27B
Bei05,Ore,F,0.792975970425139,4,B,Control,27B,27B
Bei05,Ore,F,0.923290203327172,4,B,Control,27B,27B
Bei05,Ore,F,0.237523105360444,4,B,Control,27B,27B
Bei05,Ore,F,0.864140480591497,4,B,Control,27B,27B
Bei05,Ore,F,0.942698706099815,4,B,Control,27B,27B
Bei05,Ore,F,0.685767097966728,4,B,Control,27B,27B
Bei05,Ore,F,0.835489833641405,4,B,Control,27B,27B
Bei05,Ore,F,0.844731977818854,4,B,Control,27B,27B
Bei05,Ore,F,0.937153419593346,4,B,Control,27B,27B
Bei05,Ore,F,0.729205175600739,4,B,Control,27B,27B
Bei05,Ore,F,0.793900184842883,4,B,Control,27B,27B
Bei05,Ore,F,0.829944547134935,4,B,Control,27B,27B
